PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,PTS_STD,REB_STD,AST_STD,STL_STD,BLK_STD,FG_PCT_STD,FG3_PCT_STD,MIN_STD,GAMES_LOGGED
1630249,Vít Krejčí,1610612737,ATL,25.0,2,1,1,0.5,17.9,3.0,6.5,0.462,2.0,4.5,0.444,1.0,1.5,0.667,0.5,1.5,2.0,1.0,1.0,1.0,0.0,0.5,2.0,0.5,9.0,-6.5,94.4,115.9,-21.6,0.111,11.1,0.022,0.068,0.045,11.1,0.615,0.628,0.18,93.81,0.098,5.656854249492381,0.0,0.0,1.4142135623730951,0.0,0.1887975105768082,0.050204581464244884,5.656854249492381,2
1628392,Isaiah Hartenstein,1610612760,OKC,27.0,5,5,0,1.0,32.7,4.2,7.2,0.583,0.0,0.4,0.0,0.6,1.4,0.429,3.0,8.6,11.6,2.4,1.6,1.2,0.4,0.4,3.4,2.6,9.0,3.8,113.7,105.7,8.0,0.102,20.7,0.087,0.25,0.169,13.8,0.583,0.576,0.121,97.36,0.116,5.5677643628300215,2.6076809620810595,1.8165902124584952,0.8366600265340756,0.8944271909999161,0.13116516305787904,0.0,3.898717737923586,5
1629130,Duncan Robinson,1610612765,DET,31.0,4,2,2,0.5,31.6,2.8,7.8,0.355,2.0,6.3,0.32,1.3,1.5,0.833,0.5,1.3,1.8,1.0,0.3,0.3,0.8,0.0,2.5,1.0,8.8,-3.3,104.8,111.3,-6.5,0.044,10.5,0.013,0.036,0.024,2.6,0.484,0.52,0.102,101.75,0.036,6.18465843842649,2.0615528128088303,0.816496580927726,0.5,1.5,0.17282553823629968,0.21613807315386774,5.0,4
1630558,Davion Mitchell,1610612748,MIA,27.0,4,3,1,0.75,27.2,3.8,8.3,0.455,0.8,3.3,0.231,0.5,1.0,0.5,0.8,2.3,3.0,8.3,1.5,0.8,0.3,0.3,3.0,1.8,8.8,2.3,111.6,108.0,3.6,0.402,44.6,0.025,0.072,0.049,8.1,0.5,0.503,0.147,110.14,0.091,5.737304826019502,2.449489742783178,2.8722813232690143,0.9574271077563381,0.5,0.047140746706007944,0.4714045502538133,6.244997998398398,4
1629674,Neemias Queta,1610612738,BOS,26.0,4,1,3,0.25,23.8,3.8,6.3,0.6,0.0,0.0,0.0,1.3,1.8,0.714,3.5,4.5,8.0,1.0,1.8,0.5,2.0,0.3,4.3,2.3,8.8,5.5,120.0,105.6,14.4,0.059,10.3,0.135,0.157,0.146,17.9,0.6,0.623,0.155,96.87,0.106,5.737304826019502,2.160246899469287,1.4142135623730951,1.0,1.8257418583505538,0.21262251370288454,0.0,2.0615528128088303,4
1642856,Egor Dëmin,1610612751,BKN,19.0,3,0,3,0.0,21.9,2.7,5.3,0.5,2.7,5.3,0.5,0.7,0.7,1.0,0.7,4.3,5.0,2.3,2.3,0.3,0.0,0.0,3.3,2.0,8.7,-2.7,118.8,122.9,-4.0,0.149,22.6,0.03,0.206,0.116,22.6,0.75,0.77,0.15,101.59,0.084,5.507570547286102,1.0,1.5275252316519468,0.5773502691896258,0.0,0.2525133659828723,0.2525133659828723,3.0,3
1642383,Walter Clayton Jr.,1610612762,UTA,22.0,3,2,1,0.667,20.5,3.3,7.3,0.455,1.3,4.0,0.333,0.7,0.7,1.0,1.7,3.0,4.7,3.3,2.0,1.0,0.0,0.3,3.0,1.0,8.7,-4.7,107.1,117.0,-9.9,0.25,26.3,0.071,0.132,0.101,15.8,0.545,0.568,0.169,109.79,0.079,2.3094010767585034,1.5275252316519465,1.5275252316519465,1.0,0.0,0.1483587993121181,0.0,2.5166114784235836,3
1630592,Jalen Wilson,1610612751,BKN,24.0,3,0,3,0.0,17.7,3.0,5.7,0.529,2.0,4.0,0.5,0.7,0.7,1.0,0.0,0.7,0.7,1.0,1.3,0.3,0.0,0.0,1.3,0.7,8.7,-2.3,115.9,124.8,-8.9,0.091,12.0,0.0,0.042,0.019,16.0,0.706,0.727,0.171,95.95,0.073,0.5773502691896257,0.5773502691896258,1.0,0.5773502691896258,0.0,0.18874586088176876,0.25,4.618802153517007,3
1642854,Asa Newell,1610612737,ATL,20.0,2,1,1,0.5,14.3,3.0,6.0,0.5,2.0,3.0,0.667,0.5,1.0,0.5,3.5,1.5,5.0,0.5,1.0,0.0,0.0,1.0,3.0,0.5,8.5,3.5,103.4,91.4,12.1,0.067,6.3,0.2,0.088,0.145,12.5,0.667,0.66,0.211,97.23,0.126,4.949747468305833,7.0710678118654755,0.7071067811865476,0.0,0.0,0.15768481220460012,0.28284271247461906,14.849242404917497,2
203497,Rudy Gobert,1610612750,MIN,33.0,4,2,2,0.5,30.1,3.3,5.0,0.65,0.0,0.0,0.0,2.0,3.8,0.533,3.5,5.5,9.0,1.0,0.8,0.3,1.3,0.5,3.8,3.5,8.5,-4.5,104.2,111.2,-6.9,0.05,11.8,0.107,0.165,0.136,8.8,0.65,0.639,0.1,103.2,0.086,5.0,6.0553007081949835,0.816496580927726,0.5,0.9574271077563381,0.20262115717104504,0.0,3.6514837167011076,4
1630577,Julian Champagnie,1610612759,SAS,24.0,4,4,0,1.0,29.0,2.8,5.8,0.478,1.5,4.0,0.375,1.5,2.3,0.667,0.5,6.3,6.8,2.0,0.5,0.5,0.3,0.0,1.0,0.8,8.5,8.0,116.7,105.4,11.3,0.09,22.2,0.018,0.189,0.111,5.6,0.609,0.631,0.1,100.85,0.105,3.415650255319866,2.217355782608345,0.816496580927726,0.5773502691896257,0.5,0.2141360548810032,0.2634177607274549,5.909032633745278,4
1626167,Myles Turner,1610612749,MIL,29.0,4,3,1,0.75,29.7,3.0,9.5,0.316,1.3,5.5,0.227,1.0,1.5,0.667,1.0,5.8,6.8,3.0,1.8,0.5,2.5,0.5,2.8,1.5,8.3,10.0,120.6,106.2,14.5,0.12,20.0,0.034,0.176,0.108,11.7,0.382,0.406,0.165,105.6,0.061,4.425306015783918,1.5,1.4142135623730951,0.5773502691896257,0.5773502691896257,0.10754030252266666,0.14155888056447277,1.2909944487358056,4
1628398,Kyle Kuzma,1610612749,MIL,30.0,3,3,0,1.0,20.2,3.0,5.7,0.529,0.0,1.3,0.0,2.3,2.7,0.875,0.0,4.0,4.0,1.3,1.3,1.0,1.0,0.7,2.3,1.7,8.3,0.3,111.3,108.1,3.2,0.083,13.8,0.0,0.16,0.088,13.8,0.529,0.609,0.176,106.51,0.092,3.511884584284246,1.0,1.5275252316519468,1.0,1.0,0.40414518843273806,0.0,2.5166114784235836,3
1642883,Sion James,1610612766,CHA,22.0,4,2,2,0.5,19.7,2.8,4.3,0.647,1.8,2.3,0.778,1.0,1.0,1.0,0.8,1.5,2.3,1.5,0.3,0.8,0.5,0.8,0.5,0.8,8.3,0.3,121.3,116.0,5.2,0.103,23.1,0.036,0.064,0.051,3.8,0.853,0.88,0.098,107.92,0.114,4.645786621588784,1.707825127659933,1.2909944487358056,0.9574271077563381,0.5773502691896257,0.28811224664471774,0.4732423621500228,2.5,4
1629661,Cameron Johnson,1610612743,DEN,29.0,3,2,1,0.667,25.2,2.7,7.3,0.364,1.0,4.0,0.25,2.0,2.0,1.0,0.7,2.3,3.0,1.7,1.0,0.7,0.0,0.7,3.7,1.7,8.3,-5.3,105.6,115.5,-9.9,0.094,15.6,0.026,0.091,0.059,9.4,0.432,0.507,0.15,102.22,0.037,5.773502691896257,1.0,0.5773502691896257,0.5773502691896258,0.0,0.10171201174558163,0.09584014468547788,6.506407098647712,3
1627747,Caris LeVert,1610612765,DET,31.0,1,0,1,0.0,21.5,3.0,7.0,0.429,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,-7.0,98.0,107.7,-9.7,0.143,18.2,0.0,0.04,0.018,9.1,0.5,0.508,0.153,114.12,0.055,,,,,,,,,1
1627936,Alex Caruso,1610612760,OKC,31.0,2,2,0,1.0,26.9,2.5,7.0,0.357,2.0,5.5,0.364,1.0,1.0,1.0,0.5,1.5,2.0,3.0,0.5,2.0,1.0,0.5,1.5,2.0,8.0,0.5,100.9,95.7,5.2,0.162,27.3,0.018,0.061,0.038,4.5,0.5,0.538,0.133,101.22,0.093,0.0,0.0,0.0,0.0,0.0,0.04737615433949868,0.04737615433949868,4.242640687119285,2
1630572,Sandro Mamukelashvili,1610612761,TOR,26.0,4,1,3,0.25,17.9,3.0,4.5,0.667,0.8,1.5,0.5,1.3,1.8,0.714,0.3,1.8,2.0,2.3,1.0,0.3,0.3,0.3,2.3,1.3,8.0,2.5,117.5,109.2,8.3,0.153,26.5,0.014,0.099,0.055,11.8,0.75,0.759,0.138,108.25,0.089,5.477225575051661,1.8257418583505538,0.9574271077563381,0.5,0.5,0.23935677693908453,0.5000555802441697,2.70801280154532,4
1628436,Luke Kornet,1610612759,SAS,30.0,2,2,0,1.0,25.2,3.5,6.0,0.583,0.0,0.0,0.0,1.0,2.0,0.5,5.0,3.0,8.0,3.5,0.5,0.0,1.5,0.5,2.0,2.5,8.0,8.0,114.2,100.0,14.2,0.184,31.8,0.159,0.107,0.134,4.5,0.583,0.581,0.109,100.61,0.15,8.48528137423857,5.656854249492381,0.7071067811865476,0.0,0.7071067811865476,0.2361736649163069,0.0,13.435028842544403,2
1626171,Bobby Portis,1610612749,MIL,30.0,4,3,1,0.75,19.4,3.5,9.8,0.359,1.0,3.3,0.308,0.0,0.0,0.0,1.3,4.8,6.0,0.5,1.3,0.3,0.3,0.8,1.8,0.3,8.0,-1.8,115.6,114.3,1.3,0.034,4.3,0.072,0.2,0.146,10.9,0.41,0.41,0.251,101.56,0.056,4.08248290463863,2.8284271247461903,0.5773502691896257,0.5,0.5,0.11421908772179894,0.2056493779875511,3.304037933599835,4
1641716,Jarace Walker,1610612754,IND,22.0,3,0,3,0.0,27.8,3.3,10.7,0.313,1.3,6.0,0.222,0.0,0.0,0.0,1.0,5.0,6.0,3.7,1.7,0.3,0.7,0.0,2.0,1.0,8.0,-10.7,102.2,122.6,-20.4,0.193,22.9,0.031,0.163,0.095,10.4,0.375,0.375,0.18,103.1,0.064,4.358898943540674,1.7320508075688772,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.20376538796697868,0.02886751345948128,2.081665999466133,3
1642274,Yves Missi,1610612740,NOP,21.0,2,0,2,0.0,21.3,2.5,4.0,0.625,0.0,0.0,0.0,3.0,3.5,0.857,3.0,4.0,7.0,2.0,2.0,0.5,0.5,0.0,3.5,2.5,8.0,2.5,117.6,112.1,5.5,0.125,21.1,0.12,0.195,0.154,21.1,0.625,0.722,0.136,102.59,0.106,4.242640687119285,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.1767766952966369,0.0,2.8284271247461903,2
202685,Jonas Valančiūnas,1610612743,DEN,33.0,3,2,1,0.667,11.7,3.0,6.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,1.0,3.7,4.7,1.0,0.7,0.0,0.7,1.0,2.0,2.0,8.0,-0.3,130.6,126.7,3.9,0.103,11.1,0.097,0.282,0.2,7.4,0.5,0.546,0.296,100.18,0.113,4.0,2.0816659994661326,1.0,0.0,0.5773502691896258,0.25251336598287233,0.0,1.5275252316519468,3
1642267,Bub Carrington,1610612764,WAS,20.0,4,1,3,0.25,29.7,2.5,7.3,0.345,1.5,2.3,0.667,1.5,2.0,0.75,0.3,3.8,4.0,3.8,1.5,1.5,0.3,1.0,3.3,2.0,8.0,-5.8,110.4,120.2,-9.8,0.156,28.3,0.007,0.121,0.062,11.3,0.448,0.492,0.128,104.58,0.054,3.1622776601683795,1.1547005383792515,1.5,0.5773502691896257,0.5,0.1613471929308554,0.42697257913516334,5.678908345800274,4
1630557,Corey Kispert,1610612764,WAS,26.0,4,1,3,0.25,21.0,3.0,6.3,0.48,1.5,4.5,0.333,0.3,1.0,0.25,0.0,2.8,2.8,1.5,0.5,0.3,0.3,0.0,1.3,1.3,7.8,-1.3,109.8,111.2,-1.4,0.088,17.6,0.0,0.111,0.054,5.9,0.6,0.579,0.129,111.49,0.067,5.737304826019502,2.0615528128088303,1.7320508075688772,0.5,0.5,0.2661570651576496,0.18384232374510498,2.943920288775949,4
1642346,Ryan Dunn,1610612756,PHX,22.0,4,1,3,0.25,20.5,3.5,6.5,0.538,0.8,2.5,0.3,0.0,0.5,0.0,2.8,3.3,6.0,1.5,0.3,0.3,1.3,0.0,3.3,0.5,7.8,-10.8,106.5,126.9,-20.3,0.115,17.6,0.12,0.157,0.137,2.9,0.596,0.577,0.138,100.6,0.096,1.5,3.366501646120693,1.2909944487358056,0.5,1.5,0.13419761547807024,0.2083000640102318,4.123105625617661,4
1631165,Keon Ellis,1610612758,SAC,25.0,4,1,3,0.25,18.7,2.8,5.8,0.478,1.3,3.3,0.385,1.0,1.5,0.667,0.0,2.0,2.0,0.5,0.8,2.0,0.3,0.0,2.8,1.3,7.8,2.3,109.6,101.2,8.3,0.037,6.7,0.0,0.105,0.052,10.0,0.587,0.605,0.162,102.01,0.071,3.5,0.816496580927726,0.5773502691896257,0.816496580927726,0.5,0.21351561223167423,0.11814539065631521,5.909032633745278,4
1630230,Naji Marshall,1610612742,DAL,27.0,4,1,3,0.25,24.0,2.0,4.8,0.421,0.0,0.8,0.0,3.8,4.0,0.938,0.8,3.5,4.3,2.0,0.8,1.3,0.0,1.0,2.3,2.0,7.8,-6.3,105.2,115.9,-10.7,0.125,22.2,0.027,0.139,0.081,8.3,0.421,0.595,0.118,106.47,0.089,3.774917217635375,2.362907813126304,1.8257418583505538,0.9574271077563381,0.0,0.42323939246404435,0.0,1.1547005383792515,4
203935,Marcus Smart,1610612747,LAL,31.0,3,2,1,0.667,24.7,2.3,5.3,0.438,0.3,2.3,0.143,2.7,3.3,0.8,0.3,0.7,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.3,7.7,11.0,115.0,97.0,18.0,0.118,18.2,0.015,0.022,0.019,18.2,0.469,0.564,0.148,107.02,0.042,4.163331998932266,1.7320508075688772,2.6457513110645907,1.0,0.0,0.07216878364870323,0.5773502691896258,5.291502622129181,3
1627752,Taurean Prince,1610612749,MIL,31.0,4,3,1,0.75,23.9,2.8,4.8,0.579,2.0,3.3,0.615,0.0,0.0,0.0,0.0,1.8,1.8,1.5,1.0,1.3,0.5,0.0,2.5,0.3,7.5,2.5,118.5,114.3,4.2,0.072,20.7,0.0,0.062,0.035,13.8,0.789,0.789,0.1,105.69,0.06,3.3166247903554,1.5,1.2909944487358056,1.2583057392117916,0.5773502691896257,0.25331140255951107,0.18501779193724407,4.856267428111155,4
1631230,Dominick Barlow,1610612755,PHI,22.0,2,2,0,1.0,25.1,2.5,5.0,0.5,0.0,2.0,0.0,2.5,3.0,0.833,3.0,3.0,6.0,2.5,1.5,0.0,0.5,0.5,2.0,2.0,7.5,4.0,115.7,109.3,6.4,0.135,25.0,0.115,0.103,0.109,15.0,0.5,0.593,0.124,102.89,0.08,7.7781745930520225,2.8284271247461903,3.5355339059327378,0.0,0.7071067811865476,0.0,0.0,12.727922061357855,2
1627741,Buddy Hield,1610612744,GSW,32.0,5,4,1,0.8,17.1,2.8,7.0,0.4,1.2,4.8,0.25,0.6,0.6,1.0,0.4,1.2,1.6,1.4,0.8,0.6,0.0,0.2,1.0,0.4,7.4,2.6,122.0,116.3,5.7,0.108,14.9,0.023,0.074,0.048,8.5,0.486,0.509,0.189,103.89,0.058,6.5038450166036395,1.140175425099138,1.3416407864998738,0.5477225575051662,0.0,0.21686101539926442,0.21665594845284078,5.830951894845301,5
1629652,Luguentz Dort,1610612760,OKC,26.0,5,5,0,1.0,36.5,2.4,8.6,0.279,1.0,5.6,0.179,1.6,1.6,1.0,1.6,3.6,5.2,2.0,1.0,1.0,0.0,0.4,3.0,2.4,7.4,7.2,113.0,101.1,12.0,0.071,16.1,0.041,0.091,0.066,8.1,0.337,0.398,0.123,97.95,0.035,3.2093613071762426,2.16794833886788,1.7320508075688772,0.7071067811865476,0.0,0.10645797292828753,0.12627153281717934,7.536577472566709,5
1642271,Kyle Filipowski,1610612762,UTA,21.0,3,2,1,0.667,23.3,3.0,8.0,0.375,1.3,4.3,0.308,0.0,0.0,0.0,2.0,3.3,5.3,3.3,1.0,0.0,0.3,0.7,4.0,0.7,7.3,11.0,128.8,105.0,23.7,0.179,27.0,0.086,0.149,0.117,8.1,0.458,0.458,0.157,95.36,0.054,3.7859388972001824,1.1547005383792517,2.081665999466133,0.0,0.5773502691896258,0.21543521841456964,0.16650025025006218,2.886751345948129,3
1641717,Cason Wallace,1610612760,OKC,21.0,4,4,0,1.0,31.6,2.8,8.8,0.314,1.5,5.3,0.286,0.3,0.5,0.5,0.8,3.3,4.0,4.0,1.5,2.3,0.3,0.5,2.5,0.8,7.3,4.0,111.8,103.1,8.7,0.158,27.6,0.023,0.09,0.058,10.3,0.4,0.404,0.144,97.82,0.06,4.9916597106239795,2.581988897471611,1.1547005383792515,1.5,0.5,0.1547266406710019,0.18672439583514525,7.3484692283495345,4
1642914,Javon Small,1610612763,MEM,22.0,4,2,2,0.5,19.6,2.0,6.0,0.333,1.3,4.3,0.294,2.0,2.5,0.8,0.3,1.5,1.8,5.3,1.3,0.0,0.3,0.5,1.3,1.5,7.3,6.0,119.7,106.8,12.9,0.339,38.9,0.013,0.067,0.042,9.3,0.438,0.511,0.168,108.62,0.078,6.898067362191626,1.2583057392117916,2.217355782608345,0.0,0.5,0.36734225639495016,0.3559806876784189,2.6457513110645907,4
201572,Brook Lopez,1610612746,LAC,37.0,4,2,2,0.5,16.8,2.5,7.0,0.357,2.0,5.8,0.348,0.3,0.5,0.5,0.5,3.3,3.8,0.5,0.8,0.3,1.3,0.3,1.8,1.3,7.3,0.0,106.1,103.7,2.4,0.051,5.9,0.031,0.178,0.109,8.8,0.5,0.502,0.208,95.45,0.077,5.315072906367325,2.217355782608345,0.5773502691896257,0.5,1.5,0.11960211815292683,0.2284139152211762,2.6299556396765835,4
1629013,Landry Shamet,1610612752,NYK,28.0,4,2,2,0.5,18.3,2.0,5.3,0.381,1.8,4.5,0.389,1.3,1.3,1.0,0.5,1.8,2.3,0.8,1.0,0.5,0.0,0.0,1.0,0.8,7.0,-4.8,96.1,107.1,-11.1,0.07,10.0,0.022,0.095,0.054,13.3,0.548,0.603,0.149,100.56,0.078,7.0710678118654755,0.9574271077563381,0.5,0.5773502691896257,0.0,0.24342606680468715,0.28471901353205525,7.724420150837645,4
201599,DeAndre Jordan,1610612740,NOP,37.0,1,0,1,0.0,11.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,-5.0,95.0,120.0,-25.0,0.0,0.0,0.071,0.235,0.161,0.0,0.75,0.717,0.167,87.54,0.321,,,,,,,,,1
203903,Jordan Clarkson,1610612752,NYK,33.0,4,2,2,0.5,15.2,2.5,7.5,0.333,1.0,3.3,0.308,1.0,1.3,0.8,1.0,1.0,2.0,1.0,1.0,0.0,0.3,0.3,1.3,1.0,7.0,0.5,109.8,110.0,-0.2,0.114,10.0,0.051,0.074,0.06,10.0,0.4,0.435,0.234,95.68,0.04,2.581988897471611,1.1547005383792515,0.816496580927726,0.0,0.5,0.1666140750356944,0.3437134222963466,1.707825127659933,4
1631212,Peyton Watson,1610612743,DEN,23.0,3,2,1,0.667,20.2,2.3,3.3,0.7,0.7,0.7,1.0,1.7,1.7,1.0,0.7,1.3,2.0,1.0,1.7,0.7,1.0,0.3,1.7,1.7,7.0,6.3,141.9,125.2,16.7,0.052,15.0,0.043,0.066,0.056,25.0,0.8,0.861,0.118,103.16,0.062,5.0,0.0,0.0,0.5773502691896258,1.0,0.4111524453695166,0.5773502691896258,4.509249752822894,3
1642285,Cam Spencer,1610612763,MEM,25.0,4,2,2,0.5,14.2,2.0,5.0,0.4,1.8,3.5,0.5,1.3,1.5,0.833,0.3,2.3,2.5,2.8,1.0,0.3,0.0,0.3,1.3,1.8,7.0,-3.3,105.4,117.3,-11.9,0.297,28.9,0.015,0.161,0.081,10.5,0.575,0.618,0.181,107.96,0.106,3.7416573867739413,2.516611478423583,0.5,0.5,0.0,0.41300474169997936,0.416700031997439,1.707825127659933,4
1627739,Kris Dunn,1610612746,LAC,31.0,4,2,2,0.5,22.8,2.8,5.8,0.478,1.0,2.5,0.4,0.5,0.5,1.0,1.5,1.8,3.3,0.8,1.3,1.0,0.0,0.3,1.8,0.3,7.0,-2.0,106.9,111.8,-4.8,0.05,9.4,0.072,0.077,0.075,15.6,0.565,0.586,0.138,98.83,0.054,5.94418483337567,1.5,0.5,1.4142135623730951,0.0,0.3088941296517843,0.23570231932107358,2.217355782608345,4
1631243,Mouhamed Gueye,1610612737,ATL,22.0,4,1,3,0.25,16.9,2.8,5.5,0.5,1.0,3.0,0.333,0.5,1.5,0.333,1.5,2.0,3.5,1.3,1.0,0.0,1.0,0.0,1.5,1.0,7.0,4.5,121.4,109.4,12.1,0.094,15.2,0.092,0.107,0.1,12.1,0.591,0.568,0.175,99.23,0.073,6.0553007081949835,4.123105625617661,1.5,0.0,0.816496580927726,0.29182914522028125,0.21335943850694772,11.51810169544733,4
1628963,Marvin Bagley III,1610612764,WAS,26.0,4,1,3,0.25,14.6,2.8,3.5,0.786,0.3,0.5,0.5,1.0,2.0,0.5,1.5,2.3,3.8,1.3,0.8,0.8,0.3,0.0,2.8,1.5,6.8,-8.8,103.0,127.0,-24.0,0.132,20.0,0.09,0.134,0.112,12.0,0.821,0.771,0.133,111.88,0.1,6.2915286960589585,2.5,1.2583057392117916,0.9574271077563381,0.5,0.4422269402316718,0.25,3.685557397915997,4
1626204,Larry Nance Jr.,1610612739,CLE,32.0,4,3,1,0.75,15.6,2.8,5.3,0.524,1.0,1.5,0.667,0.3,0.8,0.333,0.8,3.8,4.5,1.3,0.8,0.5,0.3,0.5,2.5,0.8,6.8,-1.0,102.2,105.9,-3.7,0.139,16.7,0.05,0.217,0.14,10.0,0.619,0.605,0.17,104.25,0.117,3.304037933599835,1.2909944487358056,0.5,0.5773502691896257,0.5,0.14090037851853582,0.47871355387816905,2.6299556396765835,4
201143,Al Horford,1610612744,GSW,39.0,3,3,0,1.0,23.2,2.7,6.3,0.421,1.3,3.7,0.364,0.0,0.0,0.0,1.3,2.7,4.0,1.0,1.7,0.7,0.3,0.3,2.3,0.0,6.7,-5.3,109.9,121.1,-11.3,0.064,11.1,0.054,0.136,0.09,18.5,0.526,0.526,0.146,97.74,0.042,5.686240703077327,1.0,1.0,0.5773502691896258,0.5773502691896258,0.2753107335357632,0.38188130791298663,5.196152422706632,3
1630194,Paul Reed,1610612765,DET,26.0,3,1,2,0.333,10.4,3.0,4.7,0.643,0.7,1.0,0.667,0.0,0.0,0.0,2.0,1.7,3.7,0.3,1.7,0.3,1.0,0.0,2.0,1.0,6.7,2.7,112.1,101.5,10.6,0.05,5.0,0.194,0.143,0.167,25.0,0.714,0.714,0.238,101.06,0.133,5.507570547286102,4.725815626252609,0.5773502691896258,0.5773502691896258,1.0,0.21423429541820174,0.5773502691896258,8.18535277187245,3
1642347,Jamal Shead,1610612761,TOR,23.0,4,1,3,0.25,15.9,2.0,5.0,0.4,0.8,2.5,0.3,1.8,2.3,0.778,0.3,0.8,1.0,5.5,1.3,0.8,0.0,0.5,1.3,2.5,6.5,1.3,114.2,113.9,0.3,0.407,43.1,0.014,0.052,0.031,9.8,0.475,0.543,0.169,110.46,0.101,2.516611478423583,1.1547005383792515,1.7320508075688772,0.5,0.0,0.23316285438865827,0.23935677693908453,2.8722813232690143,4
1641796,Pelle Larsson,1610612748,MIA,24.0,4,3,1,0.75,11.8,2.3,4.3,0.529,1.3,2.8,0.455,0.8,1.0,0.75,0.5,1.3,1.8,0.8,0.5,0.5,0.0,0.3,1.0,1.3,6.5,-0.5,116.1,120.0,-3.9,0.077,12.5,0.038,0.1,0.068,8.3,0.676,0.693,0.172,113.2,0.088,7.852812659593164,2.362907813126304,1.5,0.5773502691896257,0.0,0.34641016151377546,0.3437134222963466,12.780193008453876,4
1627751,Jakob Poeltl,1610612761,TOR,30.0,4,1,3,0.25,23.0,3.3,5.5,0.591,0.0,0.0,0.0,0.0,1.3,0.0,2.5,2.8,5.3,2.3,2.0,0.3,0.5,0.3,4.8,1.3,6.5,-7.0,109.7,124.5,-14.8,0.117,22.0,0.106,0.129,0.117,19.5,0.591,0.537,0.139,107.08,0.028,5.259911279353167,2.5,1.2583057392117916,0.5,0.5773502691896257,0.2975078430338714,0.0,3.366501646120693,4
203994,Jusuf Nurkić,1610612762,UTA,31.0,3,2,1,0.667,17.6,3.0,7.3,0.409,0.0,1.7,0.0,0.3,0.7,0.5,2.7,6.7,9.3,2.3,2.0,1.7,0.0,0.7,1.0,1.3,6.3,1.3,101.7,100.0,1.7,0.2,19.4,0.116,0.333,0.217,16.7,0.409,0.415,0.196,109.13,0.142,2.0816659994661326,4.725815626252608,0.5773502691896258,0.5773502691896257,0.0,0.11097747519204067,0.0,0.5773502691896258,3
1629020,Jarred Vanderbilt,1610612747,LAL,26.0,4,2,2,0.5,21.6,2.3,5.5,0.409,0.0,1.0,0.0,1.8,2.0,0.875,1.5,4.3,5.8,1.3,1.8,2.0,0.5,1.0,1.5,1.8,6.3,4.3,114.9,106.4,8.5,0.077,13.2,0.079,0.173,0.132,18.4,0.409,0.49,0.149,104.14,0.093,6.4485140407177015,2.217355782608345,1.5,0.816496580927726,1.0,0.3312948082901391,0.0,7.41057802513857,4
1631222,Jake LaRavia,1610612747,LAL,23.0,4,2,2,0.5,26.3,2.0,5.8,0.348,1.0,3.0,0.333,1.3,2.3,0.556,1.3,2.5,3.8,2.8,1.0,0.5,0.0,0.5,2.0,2.0,6.3,-5.8,107.1,115.4,-8.2,0.143,26.2,0.05,0.084,0.068,9.5,0.435,0.464,0.121,103.15,0.046,3.4034296427770228,2.8722813232690143,2.6299556396765835,0.5773502691896257,0.0,0.2200674139137066,0.23804761428476165,7.32575365861197,4
1630702,Jaden Hardy,1610612742,DAL,23.0,4,1,3,0.25,11.0,2.0,5.0,0.4,1.3,2.8,0.455,1.0,1.3,0.8,0.0,1.0,1.0,0.3,0.3,0.5,0.0,0.3,1.5,1.0,6.3,-1.5,103.0,109.1,-6.1,0.038,4.2,0.0,0.083,0.043,4.2,0.525,0.563,0.213,107.73,0.078,4.425306015783918,0.0,0.5,1.0,0.0,0.20692752354387273,0.23804761428476165,7.118052168020874,4
1629731,Dean Wade,1610612739,CLE,28.0,4,3,1,0.75,24.5,1.8,4.5,0.389,1.3,3.8,0.333,1.5,2.3,0.667,1.0,2.8,3.8,1.0,0.5,0.8,0.3,0.0,2.5,1.8,6.3,-1.3,110.6,108.4,2.2,0.054,14.3,0.038,0.106,0.072,7.1,0.528,0.569,0.098,108.58,0.049,2.6299556396765835,2.6299556396765835,0.816496580927726,0.9574271077563381,0.5,0.3676478160776515,0.44089558476658247,3.696845502136472,4
